ncm,nves,nves_nm,pais_origem,fob_kg_minimo_dolar_truncado,fob_kg_maximo_dolar_truncado,fob_kg_media_dolar_truncado,fob_kg_mediana_dolar_truncado,fob_kg_desvio_padrao_dolar_truncado,fob_kg_quartil1_truncado,fob_kg_quartil3_truncado,fob_ume_minimo_dolar_truncado,fob_ume_maximo_dolar_truncado,fob_ume_media_dolar_truncado,fob_ume_mediana_dolar_truncado,fob_ume_desvio_padrao_dolar_truncado,fob_ume_quartil1_truncado,fob_ume_quartil3_truncado,vmle_soma_dolar_truncado,peso_liq_soma_truncado,qtd_ume_soma_truncado,frete_minimo_dolar_truncado,frete_media_dolar_truncado,frete_mediana_dolar_truncado,frete_maximo_dolar_truncado,frete_desvio_padrao_dolar_truncado,seguro_minimo_dolar_truncado,seguro_media_dolar_truncado,seguro_mediana_dolar_truncado,seguro_maximo_dolar_truncado,seguro_desvio_padrao_dolar_truncado,ume,ncm_str
7102100,S/NVE,S/NVE,BELGICA,1.23,4.22,1.76,1.39,1.08,1.3,1.45,1.23,4.22,1.76,1.39,1.08,1.3,1.45,150000.0,109000.0,109000.0,10.5,140.0,59.2,333.0,137.0,0.0,41.9,29.2,89.0,36.7,Quilograma,07102100
7102100,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.816,2.42,1.21,1.0,0.599,0.932,1.1,0.816,2.42,1.21,1.0,0.599,0.932,1.1,52000.0,47900.0,47900.0,171.0,639.0,317.0,1670.0,610.0,0.0,3.42,0.195,17.8,7.11,Quilograma,07102100
7102900,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.992,1.76,1.41,1.51,0.337,1.05,1.71,0.992,1.76,1.41,1.51,0.337,1.05,1.71,227000.0,147000.0,147000.0,87.0,1310.0,1570.0,2100.0,767.0,0.0,7.34,0.0,73.4,23.2,Quilograma,07102900
7108000,S/NVE,S/NVE,BELGICA,1.29,1.48,1.41,1.43,0.0876,1.37,1.47,1.29,1.48,1.41,1.43,0.0876,1.37,1.47,37800.0,27400.0,27400.0,3.89,84.2,67.4,198.0,83.9,0.0,27.1,3.06,102.0,50.2,Quilograma,07108000
7108000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.494,1.52,1.07,1.1,0.222,0.908,1.23,0.494,1.52,1.07,1.1,0.222,0.908,1.23,1390000.0,1230000.0,1230000.0,392.0,2160.0,2000.0,5100.0,1080.0,0.0,26.1,0.0,139.0,41.4,Quilograma,07108000
7109000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.796,1.06,0.862,0.823,0.0883,0.82,0.852,0.796,1.06,0.862,0.823,0.0883,0.82,0.852,108000.0,124000.0,124000.0,523.0,1420.0,971.0,4080.0,1110.0,0.0,1.05,0.955,2.76,1.08,Quilograma,07109000
7115100,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.3,2.5,1.64,1.5,0.393,1.38,1.74,1.3,2.5,1.64,1.5,0.393,1.38,1.74,749000.0,442000.0,442000.0,933.0,2120.0,1610.0,6760.0,1510.0,0.0,18.4,0.0,193.0,49.8,Quilograma,07115100
7122000,S/NVE,S/NVE,INDIA,1.08,2.78,1.59,1.5,0.296,1.4,1.71,1.08,2.78,1.59,1.5,0.296,1.4,1.71,2130000.0,1370000.0,1370000.0,69.8,1310.0,1310.0,2820.0,611.0,0.0,42.0,20.0,168.0,41.9,Quilograma,07122000
7123400,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",6.02,17.8,10.5,9.11,5.28,7.13,12.5,6.02,17.8,10.5,9.11,5.28,7.13,12.5,28000.0,3240.0,3240.0,40.3,118.0,143.0,146.0,52.1,3.53,6.67,5.47,12.2,3.82,Quilograma,07123400
7123900,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.36,15.6,7.91,8.2,5.23,5.4,9.02,1.36,15.6,7.91,8.2,5.23,5.4,9.02,16100.0,3700.0,3700.0,5.71,75.7,47.4,204.0,80.5,0.0,2.29,1.62,6.98,2.84,Quilograma,07123900
7123900,S/NVE,S/NVE,ITALIA,60.7,419.0,154.0,95.3,149.0,84.7,111.0,60.7,419.0,154.0,95.3,149.0,84.7,111.0,17100.0,166.0,166.0,0.0,11.4,3.7,43.3,18.0,0.0,0.518,0.06,2.05,0.879,Quilograma,07123900
7129020,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.02,7.75,2.44,2.31,0.988,2.0,2.61,1.02,7.75,2.44,2.31,0.988,2.0,2.61,2900000.0,1330000.0,1330000.0,68.9,1410.0,1400.0,3800.0,654.0,0.0,63.7,50.0,304.0,81.6,Quilograma,07129020
7129020,S/NVE,S/NVE,INDIA,0.474,1.87,1.16,1.29,0.444,0.815,1.33,0.474,1.87,1.16,1.29,0.444,0.815,1.33,136000.0,122000.0,122000.0,132.0,443.0,310.0,1590.0,421.0,1.91,7.55,5.78,26.2,7.0,Quilograma,07129020
7129090,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.22,29.4,3.67,2.4,5.14,1.87,2.91,1.22,29.4,3.67,2.4,5.14,1.87,2.91,1220000.0,505000.0,505000.0,19.4,1170.0,1010.0,4260.0,949.0,0.0,47.6,34.2,153.0,45.0,Quilograma,07129090
7129090,S/NVE,S/NVE,EGITO,0.511,2.99,1.34,0.573,1.04,0.564,2.11,0.511,2.99,1.34,0.573,1.04,0.564,2.11,112000.0,80400.0,80400.0,91.5,397.0,439.0,727.0,240.0,0.0,48.9,53.5,120.0,43.5,Quilograma,07129090
7131090,S/NVE,S/NVE,ARGENTINA,0.225,0.68,0.488,0.5,0.147,0.39,0.62,0.225,0.68,0.488,0.5,0.147,0.39,0.62,756000.0,1610000.0,1610000.0,200.0,1210.0,800.0,4000.0,940.0,0.0,4.46,0.0,42.1,7.58,Quilograma,07131090
7132090,S/NVE,S/NVE,ARGENTINA,0.33,1.19,0.66,0.679,0.224,0.507,0.701,0.33,1.19,0.66,0.679,0.224,0.507,0.701,681000.0,919000.0,919000.0,300.0,1560.0,1500.0,6300.0,1130.0,0.0,14.7,0.0,150.0,33.2,Quilograma,07132090
7133319,S/NVE,S/NVE,ARGENTINA,0.25,0.51,0.445,0.455,0.0824,0.453,0.492,0.25,0.51,0.445,0.455,0.0824,0.453,0.492,96500.0,217000.0,217000.0,200.0,1270.0,1400.0,2000.0,555.0,0.0,0.0,0.0,0.0,0.0,Quilograma,07133319
7133329,S/NVE,S/NVE,ARGENTINA,0.74,1.13,0.874,0.835,0.116,0.806,0.96,0.74,1.13,0.874,0.835,0.116,0.806,0.96,425000.0,484000.0,484000.0,26.6,1130.0,1270.0,2050.0,686.0,0.0,6.07,0.0,97.2,24.3,Quilograma,07133329
7133399,S/NVE,S/NVE,ARGENTINA,0.334,1.44,0.937,0.935,0.309,0.888,1.0,0.334,1.44,0.937,0.935,0.309,0.888,1.0,204000.0,207000.0,207000.0,373.0,1040.0,1170.0,1700.0,519.0,0.0,0.0,0.0,0.0,0.0,Quilograma,07133399
7134090,S/NVE,S/NVE,CANADA,0.583,1.02,0.74,0.752,0.0974,0.693,0.78,0.583,1.02,0.74,0.752,0.0974,0.693,0.78,970000.0,1310000.0,1310000.0,454.0,6010.0,3450.0,31000.0,7080.0,0.0,81.8,65.0,250.0,63.8,Quilograma,07134090
8011100,S/NVE,S/NVE,INDONESIA,0.605,1.6,1.0,0.979,0.393,0.633,1.19,0.605,1.6,1.0,0.979,0.393,0.633,1.19,438000.0,423000.0,423000.0,554.0,4540.0,3470.0,11200.0,3780.0,0.0,29.0,37.1,56.7,25.9,Quilograma,08011100
8021200,S/NVE,S/NVE,ESTADOS UNIDOS,6.71,8.59,7.53,7.78,0.727,6.82,8.07,6.71,8.59,7.53,7.78,0.727,6.82,8.07,1500000.0,201000.0,201000.0,58.3,1570.0,2260.0,2500.0,1100.0,0.0,110.0,25.0,440.0,173.0,Quilograma,08021200
8023200,S/NVE,S/NVE,CHILE,4.67,15.4,7.19,6.01,3.67,5.7,6.42,4.67,15.4,7.19,6.01,3.67,5.7,6.42,552000.0,89300.0,89300.0,93.4,1380.0,1080.0,3150.0,1100.0,0.0,130.0,0.32,475.0,192.0,Quilograma,08023200
8023200,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",4.15,5.88,5.15,5.08,0.577,4.78,5.67,4.15,5.88,5.15,5.08,0.577,4.78,5.67,1060000.0,208000.0,208000.0,637.0,1930.0,1950.0,3050.0,584.0,0.0,56.2,53.3,131.0,32.2,Quilograma,08023200
8025200,S/NVE,S/NVE,ESTADOS UNIDOS,17.4,38.3,24.8,23.6,8.29,18.8,25.8,17.4,38.3,24.8,23.6,8.29,18.8,25.8,639000.0,35400.0,35400.0,28.3,414.0,65.5,1230.0,536.0,0.0,30.0,0.0,100.0,44.7,Quilograma,08025200
8041020,S/NVE,S/NVE,TUNISIA,1.49,3.14,1.97,1.8,0.447,1.67,2.13,1.49,3.14,1.97,1.8,0.447,1.67,2.13,392000.0,212000.0,212000.0,535.0,1420.0,1500.0,2190.0,555.0,0.0,16.4,1.48,95.5,27.7,Quilograma,08041020
8051000,S/NVE,S/NVE,EGITO,0.362,0.973,0.741,0.745,0.0829,0.676,0.784,0.362,0.973,0.741,0.745,0.0829,0.676,0.784,4440000.0,5980000.0,5980000.0,127.0,580.0,540.0,1620.0,160.0,0.0,44.9,0.0,1000.0,123.0,Quilograma,08051000
8051000,S/NVE,S/NVE,ESPANHA,1.08,1.32,1.19,1.15,0.0829,1.13,1.26,1.08,1.32,1.19,1.15,0.0829,1.13,1.26,370000.0,309000.0,309000.0,170.0,1190.0,1280.0,1930.0,451.0,0.0,45.6,6.49,211.0,71.8,Quilograma,08051000
8052100,S/NVE,S/NVE,EGITO,0.66,1.36,1.06,1.04,0.121,0.994,1.17,0.66,1.36,1.06,1.04,0.121,0.994,1.17,2720000.0,2540000.0,2540000.0,139.0,593.0,540.0,1800.0,218.0,0.0,33.7,0.0,200.0,63.1,Quilograma,08052100
8052100,S/NVE,S/NVE,ESPANHA,1.12,1.89,1.61,1.76,0.304,1.52,1.77,1.12,1.89,1.61,1.76,0.304,1.52,1.77,185000.0,114000.0,114000.0,1280.0,1610.0,1520.0,1990.0,270.0,186.0,253.0,232.0,350.0,70.5,Quilograma,08052100
8055000,S/NVE,S/NVE,EGITO,1.01,1.54,1.24,1.19,0.247,1.01,1.53,1.01,1.54,1.24,1.19,0.247,1.01,1.53,226000.0,207000.0,207000.0,51.9,431.0,540.0,1050.0,361.0,0.0,0.0,0.0,0.0,0.0,Quilograma,08055000
8061000,S/NVE,S/NVE,ARGENTINA,1.21,2.18,1.66,1.7,0.352,1.31,1.71,1.21,2.18,1.66,1.7,0.352,1.31,1.71,479000.0,292000.0,292000.0,1920.0,2820.0,3020.0,3200.0,392.0,0.0,65.2,79.5,134.0,53.5,Quilograma,08061000
8061000,S/NVE,S/NVE,CHILE,1.67,3.05,2.01,1.88,0.352,1.76,2.13,1.67,3.05,2.01,1.88,0.352,1.76,2.13,1100000.0,548000.0,548000.0,1600.0,2900.0,3000.0,4000.0,769.0,0.0,47.2,40.8,168.0,39.1,Quilograma,08061000
8062000,S/NVE,S/NVE,ARGENTINA,2.0,7.71,2.56,2.08,1.4,2.0,2.47,2.0,7.71,2.56,2.08,1.4,2.0,2.47,789000.0,344000.0,344000.0,273.0,1690.0,1630.0,4630.0,915.0,0.0,79.8,63.5,240.0,77.7,Quilograma,08062000
8062000,S/NVE,S/NVE,"UZBEQUISTAO, REPUBLICA DO",1.24,1.48,1.39,1.41,0.0693,1.34,1.44,1.24,1.48,1.39,1.41,0.0693,1.34,1.44,657000.0,460000.0,460000.0,472.0,1090.0,799.0,2000.0,603.0,0.0,68.5,35.7,200.0,81.5,Quilograma,08062000
8081000,S/NVE,S/NVE,ARGENTINA,0.952,2.2,1.42,1.37,0.274,1.23,1.55,0.952,2.2,1.42,1.37,0.274,1.23,1.55,1360000.0,929000.0,929000.0,176.0,2100.0,2100.0,3610.0,967.0,0.0,7.67,0.0,95.6,22.4,Quilograma,08081000
8081000,S/NVE,S/NVE,ESPANHA,1.07,1.51,1.27,1.29,0.12,1.22,1.33,1.07,1.51,1.27,1.29,0.12,1.22,1.33,746000.0,586000.0,586000.0,698.0,1350.0,1280.0,1950.0,303.0,0.0,81.1,25.8,353.0,115.0,Quilograma,08081000
8081000,S/NVE,S/NVE,FRANCA,1.23,1.74,1.42,1.41,0.138,1.36,1.46,1.23,1.74,1.42,1.41,0.138,1.36,1.46,632000.0,442000.0,442000.0,465.0,1090.0,816.0,2140.0,594.0,0.0,187.0,143.0,380.0,121.0,Quilograma,08081000
8081000,S/NVE,S/NVE,ITALIA,0.978,1.75,1.32,1.34,0.109,1.26,1.39,0.978,1.75,1.32,1.34,0.109,1.26,1.39,9110000.0,6870000.0,6870000.0,79.2,1660.0,1860.0,4000.0,625.0,0.0,182.0,202.0,471.0,99.9,Quilograma,08081000
8081000,S/NVE,S/NVE,PORTUGAL,0.643,1.44,1.19,1.22,0.177,1.05,1.34,0.643,1.44,1.19,1.22,0.177,1.05,1.34,2890000.0,2450000.0,2450000.0,169.0,1320.0,1190.0,2630.0,604.0,0.0,26.5,7.81,200.0,36.0,Quilograma,08081000
8083000,",",", ",ARGENTINA,0.782,1.26,1.06,1.14,0.196,0.921,1.18,0.782,1.26,1.06,1.14,0.196,0.921,1.18,147000.0,138000.0,138000.0,1990.0,2690.0,2400.0,3840.0,749.0,0.0,0.0,0.0,0.0,0.0,Quilograma,08083000
8083000,S/NVE,S/NVE,ARGENTINA,0.76,1.6,1.24,1.25,0.14,1.15,1.33,0.76,1.6,1.24,1.25,0.14,1.15,1.33,13800000.0,11100000.0,11100000.0,100.0,2480.0,2500.0,5300.0,729.0,0.0,7.04,0.0,142.0,20.5,Quilograma,08083000
8083000,S/NVE,S/NVE,CHILE,1.13,1.8,1.31,1.3,0.131,1.24,1.35,1.13,1.8,1.31,1.3,0.131,1.24,1.35,406000.0,318000.0,318000.0,628.0,1780.0,1660.0,3520.0,973.0,0.0,11.2,5.22,50.0,15.1,Quilograma,08083000
8083000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.26,1.32,1.29,1.3,0.0229,1.28,1.3,1.26,1.32,1.29,1.3,0.0229,1.28,1.3,83000.0,64000.0,64000.0,369.0,1150.0,1230.0,2000.0,731.0,4.31,13.2,14.4,22.2,8.19,Quilograma,08083000
8083000,S/NVE,S/NVE,PORTUGAL,1.14,2.49,1.71,1.72,0.237,1.59,1.86,1.14,2.49,1.71,1.72,0.237,1.59,1.86,2490000.0,1450000.0,1450000.0,79.4,876.0,834.0,2650.0,526.0,0.0,26.9,1.11,207.0,48.8,Quilograma,08083000
8092900,S/NVE,S/NVE,CHILE,1.85,6.98,4.04,3.95,1.69,2.41,5.43,1.85,6.98,4.04,3.95,1.69,2.41,5.43,2770000.0,717000.0,717000.0,34.0,1960.0,2020.0,3550.0,955.0,0.0,48.3,30.0,168.0,53.0,Quilograma,08092900
8093010,S/NVE,S/NVE,ARGENTINA,0.916,1.66,1.49,1.66,0.265,1.42,1.66,0.916,1.66,1.49,1.66,0.265,1.42,1.66,349000.0,245000.0,245000.0,114.0,1360.0,889.0,3200.0,1040.0,0.0,4.02,0.0,35.0,10.3,Quilograma,08093010
8093010,S/NVE,S/NVE,CHILE,0.888,1.44,1.11,1.13,0.175,0.959,1.2,0.888,1.44,1.11,1.13,0.175,0.959,1.2,145000.0,125000.0,125000.0,375.0,1330.0,747.0,2750.0,980.0,0.0,17.3,3.69,120.0,35.0,Quilograma,08093010
8093020,S/NVE,S/NVE,ARGENTINA,1.0,1.83,1.52,1.66,0.257,1.47,1.66,1.0,1.83,1.52,1.66,0.257,1.47,1.66,122000.0,83600.0,83600.0,110.0,588.0,438.0,2380.0,580.0,0.0,1.53,0.0,11.6,3.48,Quilograma,08093020
8093020,S/NVE,S/NVE,CHILE,0.594,3.03,1.02,0.972,0.359,0.792,1.11,0.594,3.03,1.02,0.972,0.359,0.792,1.11,656000.0,687000.0,687000.0,139.0,1520.0,1290.0,3240.0,907.0,0.0,13.2,8.62,139.0,20.6,Quilograma,08093020
8094000,S/NVE,S/NVE,CHILE,0.722,2.0,1.15,1.06,0.268,0.969,1.33,0.722,2.0,1.15,1.06,0.268,0.969,1.33,1160000.0,1040000.0,1040000.0,135.0,2030.0,2410.0,3800.0,966.0,0.0,18.7,15.6,124.0,20.9,Quilograma,08094000
8104000,S/NVE,S/NVE,CHILE,5.28,7.11,6.29,6.33,0.503,6.1,6.66,5.28,7.11,6.29,6.33,0.503,6.1,6.66,605000.0,97800.0,97800.0,167.0,1260.0,1320.0,3350.0,960.0,0.0,30.0,18.2,94.8,29.4,Quilograma,08104000
8104000,S/NVE,S/NVE,PERU,2.59,6.6,5.27,5.7,1.22,5.08,5.81,2.59,6.6,5.27,5.7,1.22,5.08,5.81,352000.0,65500.0,65500.0,1210.0,5250.0,4210.0,14900.0,4090.0,0.0,42.1,0.0,204.0,77.5,Quilograma,08104000
8105000,S/NVE,S/NVE,GRECIA,1.32,3.68,2.28,2.32,0.319,2.15,2.42,1.32,3.68,2.28,2.32,0.319,2.15,2.42,6980000.0,3100000.0,3100000.0,333.0,1010.0,705.0,3990.0,683.0,0.0,157.0,145.0,679.0,148.0,Quilograma,08105000
8105000,S/NVE,S/NVE,ITALIA,1.29,5.17,2.97,2.2,1.45,1.69,4.74,1.29,5.17,2.97,2.2,1.45,1.69,4.74,2020000.0,716000.0,716000.0,427.0,1380.0,1210.0,3440.0,677.0,0.0,295.0,308.0,926.0,188.0,Quilograma,08105000
8109016,S/NVE,S/NVE,COLOMBIA,4.83,6.43,5.5,5.66,0.533,4.83,5.9,4.83,6.43,5.5,5.66,0.533,4.83,5.9,39400.0,7290.0,7290.0,239.0,1000.0,897.0,2230.0,554.0,0.0,0.0,0.0,0.0,0.0,Quilograma,08109016
8109090,S/NVE,S/NVE,COLOMBIA,3.38,6.05,4.96,4.8,0.654,4.65,5.5,3.38,6.05,4.96,4.8,0.654,4.65,5.5,87400.0,17800.0,17800.0,228.0,1460.0,1410.0,2950.0,809.0,0.0,0.0,0.0,0.0,0.0,Quilograma,08109090
8111000,S/NVE,S/NVE,CHILE,1.1,2.81,2.02,2.24,0.657,1.66,2.3,1.1,2.81,2.02,2.24,0.657,1.66,2.3,141000.0,77600.0,77600.0,461.0,2360.0,2580.0,3900.0,1440.0,6.62,50.8,20.3,120.0,50.7,Quilograma,08111000
8111000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.58,1.92,1.02,1.02,0.323,0.959,1.12,0.58,1.92,1.02,1.02,0.323,0.959,1.12,482000.0,479000.0,479000.0,462.0,2560.0,2160.0,6800.0,1600.0,0.0,9.1,1.68,50.0,14.8,Quilograma,08111000
8111000,S/NVE,S/NVE,EGITO,0.678,1.71,1.13,1.05,0.343,0.856,1.54,0.678,1.71,1.13,1.05,0.343,0.856,1.54,2900000.0,2690000.0,2690000.0,138.0,1050.0,775.0,4800.0,717.0,0.0,22.5,3.85,310.0,45.3,Quilograma,08111000
8112000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.02,5.06,2.89,2.74,1.75,1.79,3.85,1.02,5.06,2.89,2.74,1.75,1.79,3.85,244000.0,69500.0,69500.0,139.0,1680.0,1290.0,4000.0,1680.0,0.0,35.0,13.5,113.0,52.6,Quilograma,08112000
8119000,S/NVE,S/NVE,CHILE,2.59,3.75,2.88,2.64,0.421,2.59,2.92,2.59,3.75,2.88,2.64,0.421,2.59,2.92,426000.0,151000.0,151000.0,576.0,2220.0,2500.0,3000.0,860.0,0.0,27.1,29.4,60.0,26.6,Quilograma,08119000
8119000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.15,57.8,8.65,1.7,19.8,1.21,2.16,1.15,57.8,8.65,1.7,19.8,1.21,2.16,135000.0,97400.0,97400.0,139.0,1100.0,902.0,2000.0,766.0,0.0,10.4,5.38,32.7,12.3,Quilograma,08119000
8119000,S/NVE,S/NVE,ISRAEL,2.9,5.44,3.85,3.84,0.777,3.3,4.15,2.9,5.44,3.85,3.84,0.777,3.3,4.15,723000.0,188000.0,188000.0,1120.0,1650.0,1170.0,3690.0,948.0,0.0,207.0,168.0,574.0,206.0,Quilograma,08119000
8131000,S/NVE,S/NVE,TURQUIA,7.38,10.7,9.4,9.46,0.927,9.28,9.71,7.38,10.7,9.4,9.46,0.927,9.28,9.71,1500000.0,162000.0,162000.0,125.0,662.0,710.0,1070.0,340.0,0.0,88.8,100.0,200.0,92.7,Quilograma,08131000
8132020,S/NVE,S/NVE,ARGENTINA,3.3,3.89,3.5,3.48,0.17,3.39,3.54,3.3,3.89,3.5,3.48,0.17,3.39,3.54,741000.0,211000.0,211000.0,546.0,1550.0,1500.0,2700.0,576.0,0.0,116.0,27.0,291.0,134.0,Quilograma,08132020
8132020,S/NVE,S/NVE,CHILE,2.99,5.97,3.64,3.1,1.3,3.01,3.11,2.99,5.97,3.64,3.1,1.3,3.01,3.11,252000.0,79200.0,79200.0,622.0,1460.0,1630.0,1800.0,481.0,0.0,87.6,50.0,223.0,101.0,Quilograma,08132020
9021000,S/NVE,S/NVE,JAPAO,6.06,2980.0,282.0,34.1,851.0,12.3,60.9,6.06,2980.0,282.0,34.1,851.0,12.3,60.9,61200.0,2930.0,2930.0,2.46,120.0,39.0,371.0,135.0,0.0,2.08,0.0,9.7,3.39,Quilograma,09021000
9041100,S/NVE,S/NVE,ESPANHA,21.5,91.8,55.4,54.2,33.7,29.8,79.9,21.5,91.8,55.4,54.2,33.7,29.8,79.9,2750.0,59.7,59.7,1.22,2.67,2.71,4.05,1.26,0.0,0.0,0.0,0.0,0.0,Quilograma,09041100
9042200,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.837,8.51,3.62,3.49,2.0,2.46,4.41,0.837,8.51,3.62,3.49,2.0,2.46,4.41,610000.0,258000.0,258000.0,27.2,784.0,457.0,2020.0,679.0,0.0,49.5,17.5,267.0,74.0,Quilograma,09042200
9042200,S/NVE,S/NVE,ESPANHA,3.09,21.3,10.0,6.13,8.47,3.68,16.9,3.09,21.3,10.0,6.13,8.47,3.68,16.9,111000.0,28900.0,28900.0,2.51,224.0,128.0,931.0,352.0,0.0,19.3,2.65,85.8,33.9,Quilograma,09042200
9042200,S/NVE,S/NVE,PERU,1.07,2.68,1.51,1.37,0.551,1.14,1.51,1.07,2.68,1.51,1.37,0.551,1.14,1.51,222000.0,152000.0,152000.0,59.5,379.0,500.0,689.0,224.0,0.0,38.9,0.0,121.0,58.5,Quilograma,09042200
9061900,S/NVE,S/NVE,VIETNA,0.988,3.8,2.6,2.65,0.946,1.83,3.37,0.988,3.8,2.6,2.65,0.946,1.83,3.37,499000.0,219000.0,219000.0,731.0,1630.0,1520.0,3620.0,727.0,0.0,44.8,51.9,93.7,26.7,Quilograma,09061900
9062000,S/NVE,S/NVE,VIETNA,0.556,1.1,0.774,0.717,0.255,0.581,0.91,0.556,1.1,0.774,0.717,0.255,0.581,0.91,77700.0,103000.0,103000.0,878.0,1900.0,1870.0,3000.0,927.0,0.0,16.3,12.8,39.6,17.4,Quilograma,09062000
9092100,S/NVE,S/NVE,ARGENTINA,0.635,1.5,0.831,0.69,0.374,0.64,0.69,0.635,1.5,0.831,0.69,0.374,0.64,0.69,166000.0,162000.0,162000.0,200.0,1170.0,200.0,4470.0,1860.0,0.0,12.9,0.0,46.0,20.1,Quilograma,09092100
9093100,S/NVE,S/NVE,INDIA,0.725,2.55,1.82,2.0,0.58,1.42,2.23,0.725,2.55,1.82,2.0,0.58,1.42,2.23,875000.0,482000.0,482000.0,592.0,1480.0,1460.0,2610.0,404.0,17.8,32.0,27.0,77.0,17.6,Quilograma,09093100
9096110,S/NVE,S/NVE,EGITO,1.62,2.65,2.07,2.02,0.364,1.81,2.29,1.62,2.65,2.07,2.02,0.364,1.81,2.29,184000.0,89600.0,89600.0,10.8,235.0,226.0,455.0,167.0,0.0,90.0,98.5,229.0,90.2,Quilograma,09096110
9096190,S/NVE,S/NVE,EGITO,0.827,1.13,0.965,0.926,0.128,0.86,1.07,0.827,1.13,0.965,0.926,0.128,0.86,1.07,131000.0,145000.0,145000.0,8.49,417.0,168.0,940.0,426.0,0.0,140.0,67.4,500.0,176.0,Quilograma,09096190
9101200,S/NVE,S/NVE,INDIA,1.12,5.05,2.52,1.63,1.73,1.52,3.42,1.12,5.05,2.52,1.63,1.73,1.52,3.42,156000.0,98100.0,98100.0,40.2,638.0,579.0,1850.0,630.0,0.0,9.82,8.76,28.0,10.6,Quilograma,09101200
9103000,S/NVE,S/NVE,INDIA,0.577,165.0,17.7,1.46,51.9,0.73,2.15,0.577,165.0,17.7,1.46,51.9,0.73,2.15,289000.0,209000.0,209000.0,547.0,1710.0,1530.0,3630.0,1170.0,0.0,25.9,10.7,95.3,30.0,Quilograma,09103000
9109900,S/NVE,S/NVE,EGITO,0.708,1.55,0.932,0.819,0.285,0.766,0.974,0.708,1.55,0.932,0.819,0.285,0.766,0.974,64700.0,64300.0,64300.0,23.6,199.0,98.8,602.0,213.0,0.0,67.7,29.7,200.0,80.6,Quilograma,09109900
9109900,S/NVE,S/NVE,TURQUIA,2.3,12.4,6.15,4.1,4.21,3.55,9.0,2.3,12.4,6.15,4.1,4.21,3.55,9.0,168000.0,39500.0,39500.0,140.0,624.0,516.0,1700.0,579.0,0.0,51.3,25.2,222.0,85.1,Quilograma,09109900
10019900,",",", ",ARGENTINA,0.189,0.229,0.212,0.213,0.0091,0.211,0.214,0.189,0.229,0.212,0.213,0.0091,0.211,0.214,24700000.0,118000000.0,118000000.0,38900.0,190000.0,163000.0,584000.0,121000.0,0.0,514.0,518.0,1360.0,351.0,Quilograma,10019900
10019900,",,",", , ",ARGENTINA,0.189,0.233,0.209,0.21,0.0125,0.199,0.216,0.189,0.233,0.209,0.21,0.0125,0.199,0.216,26000000.0,125000000.0,125000000.0,70000.0,327000.0,251000.0,617000.0,204000.0,0.0,1820.0,750.0,7680.0,2360.0,Quilograma,10019900
10019900,S/NVE,S/NVE,ARGENTINA,0.2,0.919,0.251,0.215,0.149,0.214,0.229,0.2,0.919,0.251,0.215,0.149,0.214,0.229,18000000.0,84000000.0,84000000.0,1330.0,120000.0,96900.0,566000.0,116000.0,0.0,328.0,252.0,1220.0,352.0,Quilograma,10019900
10019900,S/NVE,S/NVE,PARAGUAI,0.19,0.233,0.2,0.198,0.00775,0.195,0.204,0.19,0.233,0.2,0.198,0.00775,0.195,0.204,11300000.0,56300000.0,56300000.0,4000.0,15100.0,13500.0,33600.0,7250.0,0.0,53.6,0.0,1000.0,169.0,Quilograma,10019900
10051000,S/NVE,S/NVE,ESTADOS UNIDOS,1.99,134.0,36.9,11.0,52.8,8.98,36.3,1.99,134.0,36.9,11.0,52.8,8.98,36.3,451000.0,43200.0,43200.0,389.0,2060.0,1500.0,5720.0,1920.0,0.0,32.1,0.045,177.0,61.4,Quilograma,10051000
10059010,S/NVE,S/NVE,PARAGUAI,0.135,0.182,0.162,0.162,0.00793,0.157,0.169,0.135,0.182,0.162,0.162,0.00793,0.157,0.169,18000000.0,110000000.0,110000000.0,1190.0,21100.0,15300.0,64500.0,15200.0,0.0,101.0,0.0,760.0,171.0,Quilograma,10059010
10062020,",",", ",URUGUAI,0.282,0.65,0.37,0.298,0.149,0.282,0.367,0.282,0.65,0.37,0.298,0.149,0.282,0.367,1200000.0,3420000.0,3420000.0,1680.0,5470.0,5300.0,8700.0,2020.0,0.0,0.0,0.0,0.0,0.0,Quilograma,10062020
